text,source,category,sentiment_score,word_count,char_count,has_images,has_videos,readability_score,num_shares,num_comments,political_bias,fact_check_rating,is_satirical,trust_score,source_reputation,clickbait_score,plagiarism_score,label
1383,3,4,0,929,5563,1,0,35,1281,80,1,0,0,31,4,0,78,0
1384,6,4,0,1455,6722,1,1,51,12391,644,2,2,1,11,7,0,82,1
1385,2,1,0,182,3306,1,0,32,26583,236,0,1,0,95,8,0,99,1
1386,3,4,0,863,5377,0,1,34,38586,970,1,1,1,84,10,0,82,0
1387,6,2,0,1397,5016,1,0,33,22541,931,0,1,0,83,5,0,91,0
1388,5,1,0,482,2311,0,1,51,17602,915,1,1,0,79,7,0,41,0
1389,9,1,0,503,5442,0,1,56,38682,716,2,1,1,41,8,0,46,1
1391,0,4,0,831,7152,0,0,39,18226,530,0,1,0,21,4,0,71,0
1392,1,2,0,902,2787,1,1,49,20905,49,2,1,0,24,10,0,42,0
1393,1,2,0,1388,1618,1,1,75,35845,124,1,0,1,86,10,0,43,1
1394,5,2,0,1066,781,0,1,66,2246,776,0,2,1,42,3,0,67,1
1395,6,3,0,102,845,0,1,43,23397,189,0,1,0,54,10,0,34,0
1396,8,0,0,1400,1640,0,0,74,43573,774,2,2,1,60,8,0,62,1
1397,0,0,0,1126,2674,0,0,65,3630,208,1,1,1,6,5,0,55,1
1398,0,1,0,650,4874,1,0,32,32059,910,2,1,1,56,4,0,35,0
1399,5,4,0,928,6748,0,1,67,43413,704,2,1,1,10,9,0,0,1
1400,7,4,0,598,7448,1,0,34,25860,212,0,0,0,72,5,0,95,0
1402,2,3,0,218,2961,1,1,63,10732,555,0,1,1,95,8,0,87,1
1403,4,3,0,450,5154,0,1,63,13141,972,0,1,0,60,6,0,13,0
1404,10,1,0,511,5092,0,0,64,68,384,1,0,1,43,5,0,35,0
1405,11,2,0,1263,5571,1,0,45,36247,190,1,2,0,21,8,0,39,1
1406,6,4,0,533,3507,0,1,39,6065,917,2,1,0,3,7,0,24,0
1407,9,5,0,1394,6911,0,1,71,11784,447,1,0,1,27,4,0,9,0
1408,8,0,0,422,6740,0,0,41,33679,693,0,0,1,52,5,0,83,1
1409,4,3,0,551,2205,1,1,42,852,511,2,2,0,77,7,0,82,1
1410,10,2,0,977,5936,1,0,50,35478,156,1,0,0,28,5,0,43,0
1411,0,3,0,319,1511,1,0,41,33269,669,1,0,0,88,1,0,97,1
1413,6,3,0,646,5244,0,0,71,2596,893,1,2,0,9,8,0,38,1
1414,3,0,0,135,3298,1,0,50,5112,328,0,0,0,67,4,0,98,1
1415,1,4,0,815,7721,1,1,46,42625,471,2,0,1,64,1,0,2,1
1416,8,3,0,605,771,0,0,47,37473,980,0,2,0,77,9,0,94,1
1417,12,3,0,1046,2416,1,1,44,43575,997,1,1,0,100,8,0,51,1
1418,4,5,0,507,7013,0,1,57,43881,954,1,0,0,78,5,0,68,0
1419,7,0,0,473,2505,1,0,71,40190,857,0,2,1,25,2,0,7,0
1420,10,5,0,207,6787,1,0,38,27072,87,1,2,0,55,5,0,43,1
1421,7,0,0,780,6687,0,1,44,8363,435,0,2,1,42,7,0,70,0
1422,4,0,0,1177,6347,0,1,54,12992,295,0,1,0,77,2,0,63,0
1424,10,5,0,1254,2599,1,1,59,5223,4,2,1,1,93,1,0,91,0
1425,5,0,0,1163,1262,0,1,39,45411,175,2,1,1,99,6,0,65,1
1426,6,2,0,491,6126,0,1,76,40730,432,2,1,0,79,4,0,43,1
1427,9,5,0,569,5885,1,0,35,13895,653,1,2,1,24,2,0,52,0
1428,3,5,0,612,7552,0,1,66,33362,191,2,0,0,7,9,0,59,1
1429,11,5,0,417,7344,1,1,60,32333,457,1,0,0,80,10,0,3,0
1430,2,2,0,1435,1229,1,1,30,36105,221,1,2,1,66,5,0,26,0
1431,8,0,0,1432,3633,1,1,63,6696,404,2,0,1,86,5,0,72,1
1432,7,2,0,365,7343,1,1,32,4694,497,1,0,0,9,3,0,61,0
1433,2,5,0,1326,4973,1,0,33,47119,348,1,1,1,63,1,0,7,1
1435,3,2,0,1358,2202,0,1,78,48709,553,1,1,1,87,6,0,92,0
1436,1,2,0,931,2461,1,0,46,36165,261,1,2,0,100,4,0,12,0
1437,0,2,0,824,6249,0,0,34,23934,691,2,2,0,59,6,0,26,0
1438,6,4,0,499,549,1,1,39,19981,30,0,0,1,17,10,0,70,1
1439,3,1,0,106,4179,1,1,76,35955,706,1,0,0,90,6,0,93,1
1440,1,1,0,1115,4853,1,1,48,45970,600,1,0,1,84,10,0,50,1
1441,9,4,0,342,1895,0,1,37,16934,139,2,0,1,42,10,0,39,1
1442,5,2,0,436,1075,1,0,55,32897,661,0,1,1,96,7,0,18,0
1443,11,0,0,277,589,0,0,36,31144,189,0,0,1,61,4,0,8,0
1444,12,1,0,827,1553,0,0,39,12908,372,1,1,1,3,4,0,11,0
1447,4,2,0,738,6535,1,0,75,46804,171,1,2,1,74,5,0,40,0
1448,3,0,0,1284,6396,0,0,70,32542,333,0,0,0,14,10,0,10,0
1449,10,3,0,847,1870,0,0,34,46751,7,1,0,0,36,5,0,57,0
1450,2,1,0,1367,3310,0,0,41,6749,943,2,2,1,15,1,0,90,0
1451,10,4,0,968,3752,0,1,70,25647,243,2,2,0,79,2,0,39,1
1452,3,0,0,1252,1986,1,1,59,45641,83,1,1,0,55,10,0,51,1
1453,3,4,0,1175,2702,0,1,56,23101,995,2,0,1,51,5,0,32,1
1454,12,4,0,1301,6570,1,0,66,49080,598,1,2,1,97,9,0,13,0
1455,5,3,0,1263,6847,1,0,34,5177,496,1,0,0,25,4,0,58,0
1456,6,1,0,1434,5753,1,0,77,45775,365,2,1,1,68,3,0,30,1
1458,12,2,0,1101,7229,1,1,53,21323,893,2,0,1,55,8,0,21,1
1459,7,2,0,444,5906,1,1,52,35826,94,2,1,0,21,1,0,84,0
1460,5,4,0,363,2193,1,0,76,33797,22,1,2,0,88,7,0,21,0
1461,6,1,0,119,7657,1,1,36,15163,525,1,0,1,9,8,0,31,0
1462,7,5,0,452,6134,0,0,41,11084,818,0,0,1,22,8,0,93,0
1463,9,1,0,578,5096,1,0,49,27214,14,1,1,1,58,1,0,72,1
1464,6,5,0,986,6841,1,0,79,37052,941,0,0,0,85,1,0,68,1
1465,1,5,0,1262,5555,1,1,44,38257,289,0,1,1,41,1,0,48,1
1466,1,2,0,180,6431,1,1,76,37552,115,1,0,0,44,4,0,5,1
1467,4,3,0,128,4268,1,1,77,1977,522,2,2,0,2,4,0,44,1
1469,4,0,0,1106,3713,0,0,59,27967,373,1,0,1,3,5,0,75,0
1470,1,3,0,710,7210,0,1,60,10486,618,2,2,0,85,3,0,65,0
1471,10,2,0,805,6397,0,1,55,36417,106,1,0,1,21,2,0,73,0
1472,0,3,0,369,6063,1,1,47,36180,786,0,0,0,85,10,0,32,0
1473,1,1,0,1255,1835,1,0,55,24735,624,1,2,0,67,5,0,72,1
1474,4,1,0,1454,6776,1,1,76,8862,127,1,1,1,7,3,0,93,1
1475,3,4,0,1155,703,1,0,34,43125,416,1,0,0,87,8,0,19,1
1476,0,3,0,1487,2407,1,0,44,14181,90,0,2,1,57,1,0,96,1
1477,4,1,0,195,6432,1,1,60,28398,485,1,2,1,55,6,0,62,0
1478,12,0,0,1457,2245,1,1,52,42187,503,1,0,0,19,8,0,81,1
1480,10,2,0,258,6297,1,1,49,23233,465,0,1,1,62,3,0,59,1
1481,12,2,0,1447,6585,1,0,64,26467,570,1,1,0,36,2,0,28,0
1482,4,3,0,192,6532,0,0,39,12279,603,0,0,0,6,10,0,12,0
1483,3,3,0,369,2195,1,0,57,16447,0,1,2,1,69,5,0,8,0
1484,0,5,0,1443,1251,1,1,71,35354,588,2,0,0,85,8,0,92,1
1485,1,1,0,561,4958,1,0,69,24044,78,0,1,1,24,7,0,15,1
1486,2,2,0,278,4612,0,0,62,37083,270,2,1,1,57,7,0,9,0
1487,9,0,0,1187,2398,1,0,45,29407,947,2,1,0,44,4,0,86,0
1488,11,1,0,184,6324,0,1,44,21001,354,1,2,0,17,3,0,17,1
1489,6,0,0,1172,5363,0,0,69,20704,185,2,0,1,56,2,0,30,1
1491,1,3,0,562,5674,0,1,32,19557,742,2,2,1,56,4,0,86,0
1492,4,0,0,633,2576,0,0,36,3017,754,1,2,1,15,6,0,16,0
1493,0,5,0,295,3569,1,0,38,20714,790,1,1,1,17,8,0,94,1
1494,5,2,0,214,1930,0,0,71,37769,924,0,2,0,14,4,0,5,0
1495,0,5,0,1243,1398,0,1,64,3925,1000,1,1,1,30,8,0,68,0
1496,3,0,0,473,5940,1,1,45,9599,501,0,2,0,20,3,0,67,1
1497,4,5,0,699,1684,1,1,53,5001,168,1,2,1,99,7,0,14,1
1498,0,5,0,286,3190,1,1,47,9492,462,1,2,1,62,9,0,6,0
1499,7,3,0,1411,2175,0,0,76,6232,780,1,2,1,87,9,0,62,0
1500,6,4,0,1024,4242,0,1,65,14753,552,0,2,0,59,9,0,0,0
1502,11,2,0,267,1929,1,1,39,4663,633,0,1,1,60,7,0,57,0
1503,5,0,0,658,1982,1,1,79,1483,61,2,0,1,62,4,0,46,1
1504,10,2,0,1035,7237,0,0,41,13433,859,2,1,1,37,8,0,64,0
1505,9,5,0,1340,6183,1,1,55,48558,74,1,0,0,3,10,0,97,1
1506,4,4,0,167,6691,0,0,70,26933,520,0,2,1,2,1,0,62,0
1507,6,5,0,120,5424,0,0,68,37138,638,2,2,0,77,10,0,13,1
1508,1,5,0,1265,3823,1,0,53,13278,451,1,2,1,91,10,0,17,0
1509,11,1,0,1011,2000,1,0,45,7782,854,1,1,1,34,2,0,82,0
1510,0,4,0,1121,7569,1,0,69,17133,411,1,2,1,92,9,0,82,0
1511,9,0,0,1143,3434,0,0,48,48005,458,0,2,0,54,4,0,20,0
1513,7,4,0,980,2545,0,0,33,10887,120,0,1,1,57,9,0,53,1
1514,9,3,0,1056,6102,1,0,68,9985,141,1,0,1,20,1,0,8,1
1515,8,0,0,1408,6254,1,1,79,34787,787,0,2,0,17,5,0,71,0
1516,4,0,0,677,5873,1,0,73,25066,252,2,0,1,75,1,0,42,0
1517,9,4,0,1381,7822,0,1,73,38091,804,2,1,0,73,10,0,59,1
1518,12,0,0,486,997,1,0,75,17471,997,0,1,0,19,8,0,96,0
1519,4,0,0,139,2159,1,0,71,35437,501,2,1,1,56,10,0,69,1
1520,2,5,0,1374,7160,0,0,41,1481,947,2,2,1,73,3,0,53,0
1521,4,3,0,1065,3120,0,0,74,12708,774,2,1,0,65,4,0,25,1
1522,5,5,0,303,3610,0,0,35,34787,463,2,1,1,87,10,0,98,0
1524,12,5,0,1490,2040,0,1,30,4651,483,2,0,1,0,10,0,25,1
1525,11,1,0,313,6642,0,1,32,37260,1000,0,1,1,70,5,0,20,1
1526,6,4,0,248,5147,0,1,65,16132,203,2,0,0,64,2,0,95,1
1527,2,3,0,1193,903,1,1,57,7315,510,0,0,1,84,3,0,98,0
1528,3,0,0,1485,3136,1,0,31,47964,481,1,0,1,33,3,0,64,1
1529,7,0,0,722,2687,0,0,71,9830,717,2,1,0,4,10,0,44,1
1530,8,2,0,137,7894,1,1,73,12818,574,2,0,1,92,7,0,84,0
1531,10,3,0,1335,4882,1,1,30,44199,916,1,0,0,57,9,0,76,1
1532,6,0,0,419,5814,0,1,65,31762,896,2,0,0,4,2,0,38,1
1533,10,0,0,1452,2610,0,1,75,18549,768,1,2,1,38,6,0,26,1
1535,9,5,0,449,630,0,0,73,5264,16,1,0,1,56,8,0,7,1
1536,10,2,0,808,4993,1,1,40,6356,780,1,1,1,50,3,0,70,1
1537,4,3,0,776,1764,0,0,42,11146,723,2,2,1,27,2,0,35,0
1538,2,0,0,523,5203,0,0,55,48180,319,1,0,0,37,8,0,45,1
1539,5,1,0,943,2134,1,1,68,25876,235,2,0,0,79,8,0,3,1
1540,2,5,0,110,1874,0,0,64,6876,24,1,0,1,51,1,0,38,0
1541,5,4,0,1286,1740,0,1,76,49802,784,2,1,1,54,10,0,23,0
1542,8,1,0,528,3004,1,0,75,41427,465,2,2,1,73,7,0,26,1
1543,1,3,0,912,2718,0,0,52,20295,743,2,1,1,14,1,0,86,0
1544,2,5,0,1002,6682,1,0,55,23382,256,2,2,0,10,1,0,48,0
1546,11,4,0,973,4588,0,1,35,11738,606,0,2,1,74,10,0,82,1
1547,11,1,0,919,5576,1,0,30,31057,911,2,0,1,27,7,0,97,0
1548,2,3,0,1249,6430,0,0,33,4153,169,1,0,0,45,8,0,23,0
1549,8,0,0,510,3680,1,1,49,19248,708,0,1,0,60,6,0,65,1
1550,0,0,0,860,4140,1,1,65,21559,460,2,0,0,81,9,0,82,1
1551,8,5,0,441,7866,0,0,42,29540,603,1,1,0,37,10,0,83,1
1552,11,5,0,718,3315,1,0,75,40346,189,1,2,0,96,10,0,81,0
1553,12,0,0,625,7789,1,0,79,7228,907,0,0,0,83,6,0,18,1
1554,10,4,0,460,7097,1,1,33,25247,376,0,0,0,83,1,0,26,1
1555,2,1,0,866,1508,1,0,39,27318,199,0,1,1,16,4,0,8,0
1558,2,5,0,397,7560,1,0,31,46772,448,0,2,1,63,3,0,59,1
1559,10,4,0,428,2835,1,0,36,48408,19,0,1,0,86,2,0,17,1
1560,6,2,0,601,3674,0,0,66,35871,807,1,2,0,91,9,0,78,0
1561,1,5,0,900,2034,1,1,58,31795,207,1,0,0,87,8,0,6,0
1562,1,3,0,792,2624,0,1,72,14575,230,0,1,0,83,4,0,77,1
1563,4,0,0,1367,7651,0,0,44,13233,125,2,0,0,24,3,0,75,1
1564,1,3,0,120,1864,0,1,73,33088,452,2,1,0,54,5,0,53,0
1565,7,0,0,1014,1889,1,0,36,600,175,1,1,1,0,8,0,51,1
1566,3,3,0,791,5350,0,1,71,10388,928,2,1,1,92,9,0,35,0
1567,4,2,0,1145,5253,0,0,48,46248,222,2,1,0,16,6,0,39,0
1569,1,1,0,1213,2562,0,0,41,16278,69,2,1,0,46,9,0,54,0
1570,0,3,0,1068,7287,0,0,41,18369,77,1,1,1,71,2,0,42,0
1571,10,0,0,672,3366,0,1,48,37677,730,0,0,0,48,9,0,25,0
1572,4,0,0,205,5908,1,1,59,7578,748,0,1,1,95,2,0,72,1
1573,5,4,0,1484,6490,1,1,66,18890,312,0,1,1,2,8,0,14,0
1574,1,0,0,605,1972,1,1,47,2753,944,2,0,0,91,5,0,60,1
1575,7,1,0,1085,6660,0,1,72,719,217,0,0,0,52,5,0,78,1
1576,7,1,0,767,4365,0,0,59,24739,71,2,1,1,79,7,0,15,0
1577,0,0,0,1294,4194,0,0,65,901,303,0,2,0,63,5,0,50,1
1578,1,0,0,224,1015,1,0,61,30342,767,2,0,0,77,5,0,26,0
1580,12,2,0,172,3435,1,0,36,13965,89,1,1,1,10,7,0,65,0
1581,12,3,0,203,7506,1,0,49,22762,327,0,1,1,99,9,0,18,1
1582,5,3,0,672,7321,1,1,47,12258,577,0,1,0,59,7,0,68,0
1583,12,0,0,523,3665,0,1,53,4182,424,2,2,1,34,8,0,40,0
1584,11,0,0,902,6554,0,1,79,18342,86,2,2,0,30,3,0,17,1
1585,3,0,0,954,5543,0,0,55,1571,594,2,2,0,28,5,0,32,1
1586,9,3,0,1388,3177,1,0,35,25668,435,0,2,0,19,9,0,27,0
1587,1,2,0,1497,4726,1,0,33,2431,822,1,1,1,56,7,0,85,1
1588,11,3,0,684,7925,0,1,34,30046,937,0,0,1,75,8,0,90,1
1589,7,3,0,953,3314,0,1,59,27701,567,2,1,0,7,3,0,39,0
1591,3,2,0,114,634,0,0,46,604,718,2,2,0,52,8,0,60,0
1592,12,4,0,803,4423,1,0,59,48537,185,2,1,1,20,5,0,93,1
1593,10,3,0,325,843,0,1,72,38105,573,2,2,0,22,8,0,35,0
1594,10,5,0,809,1721,1,1,31,28881,555,1,0,1,37,9,0,99,0
1595,6,2,0,895,1353,0,1,75,9305,457,0,0,0,40,3,0,65,0
1596,12,1,0,1110,5105,1,1,78,5465,970,0,2,1,90,5,0,44,1
1597,4,0,0,1071,921,1,0,77,11921,448,0,0,1,13,4,0,8,0
1598,10,3,0,265,7315,1,0,50,12757,764,1,2,1,31,4,0,58,0
1599,12,0,0,1082,3116,1,0,68,37008,859,0,1,0,2,9,0,59,1
1600,1,2,0,1145,4253,1,0,65,47155,15,2,2,0,10,1,0,68,1
1602,0,4,0,749,7029,0,1,46,1903,0,1,2,0,69,2,0,99,1
1603,3,3,0,455,4080,1,0,55,13319,631,2,0,0,21,3,0,69,1
1604,10,2,0,759,2760,1,0,46,42897,557,1,1,1,28,9,0,81,1
1605,11,0,0,1144,2976,1,0,30,6429,457,1,0,1,44,4,0,78,0
1606,1,3,0,1443,2940,1,0,65,40248,655,2,0,0,22,7,0,81,0
1607,8,0,0,1322,7148,1,0,77,43699,790,2,0,0,90,4,0,9,0
1608,8,2,0,719,5052,0,0,40,34534,989,2,1,1,57,9,0,67,0
1609,12,1,0,280,4942,1,0,77,10067,489,0,2,1,61,2,0,88,1
1610,12,2,0,807,4535,1,0,48,6251,37,0,1,0,65,3,0,63,0
1611,1,5,0,1247,6506,0,0,54,37390,60,0,1,1,53,4,0,88,1
1613,11,2,0,1083,6896,0,0,40,27676,447,1,2,0,65,1,0,11,0
1614,9,4,0,328,6044,1,1,52,45702,298,1,2,1,0,10,0,74,1
1615,5,5,0,598,3075,1,1,57,42107,492,2,2,1,79,10,0,43,1
1616,1,3,0,583,1503,1,1,45,37212,212,0,0,1,73,1,0,58,1
1617,3,2,0,1393,5053,0,1,61,47631,349,0,0,0,85,4,0,99,1
1618,7,2,0,954,7263,0,0,51,49026,922,0,1,0,53,8,0,64,1
1619,4,0,0,726,5879,0,0,36,41354,452,1,1,1,45,7,0,29,1
1620,0,2,0,614,3994,0,1,77,25296,942,2,1,0,2,3,0,1,1
1621,5,2,0,629,3416,1,0,37,14462,989,2,2,1,20,9,0,74,0
1622,9,2,0,256,5069,0,1,45,34691,86,0,1,1,59,4,0,7,0
1624,3,4,0,655,3275,1,1,53,18586,431,0,1,1,42,5,0,52,0
1625,1,2,0,315,3791,0,0,59,19491,775,2,2,1,63,5,0,19,1
1626,5,4,0,766,4469,1,1,70,10732,617,0,1,0,99,8,0,21,1
1627,3,5,0,135,3746,1,1,36,35575,364,1,0,0,85,1,0,67,0
1628,4,5,0,1278,2702,1,1,79,26743,807,2,2,1,18,1,0,56,1
1629,4,1,0,896,5187,0,0,42,34706,507,1,1,0,59,6,0,32,1
1630,5,3,0,631,3628,1,1,31,18058,172,2,1,0,76,1,0,76,0
1631,12,2,0,1067,6363,0,1,55,22168,440,2,0,1,57,5,0,79,1
1632,12,1,0,588,2430,1,0,64,15732,941,2,0,1,50,2,0,80,0
1633,9,3,0,1490,1747,0,1,63,3654,608,2,1,0,69,5,0,61,1
1635,6,5,0,1173,7421,0,1,61,2084,969,1,1,1,88,4,0,24,0
1636,2,1,0,316,2066,1,0,38,44590,327,0,2,1,32,9,0,58,1
1637,0,2,0,1498,5414,1,1,65,20197,405,0,0,0,90,6,0,82,0
1638,6,5,0,1464,7641,0,0,78,13683,859,2,0,1,75,3,0,51,1
1639,1,2,0,1298,1077,1,0,31,27975,237,0,2,0,11,4,0,26,1
1640,1,5,0,1468,596,1,0,40,41467,696,1,1,0,68,5,0,70,1
1641,11,2,0,724,650,1,1,57,12363,940,1,0,0,35,10,0,95,1
1642,4,2,0,444,5779,0,0,68,26695,901,2,1,1,19,8,0,56,0
1643,5,1,0,1478,2798,0,0,52,49284,224,1,2,0,34,6,0,49,0
1644,3,1,0,1295,5598,1,1,68,23834,730,1,2,0,49,6,0,64,0
1646,6,1,0,953,3371,0,0,49,1201,38,0,0,1,94,2,0,37,0
1647,2,4,0,735,7486,0,0,67,16020,750,1,0,0,28,6,0,58,1
1648,5,3,0,409,2874,0,1,60,47335,382,0,0,1,80,10,0,36,1
1649,12,4,0,924,1338,1,0,44,30667,528,1,1,0,25,10,0,13,1
1650,6,5,0,381,1337,1,1,70,49565,140,1,2,1,6,3,0,39,0
1651,9,1,0,1148,1195,1,1,34,40709,573,1,2,0,5,6,0,26,0
1652,9,3,0,180,7111,1,0,42,12696,188,0,0,0,49,4,0,64,0
1653,5,2,0,1223,6489,1,1,52,9911,141,1,0,1,15,3,0,83,0
1654,5,5,0,894,3093,0,0,36,22696,439,2,2,1,11,1,0,33,1
1655,0,5,0,625,7709,1,0,56,2357,169,1,1,0,95,8,0,5,1
1657,4,4,0,735,7346,0,1,51,8433,954,2,1,0,75,8,0,67,0
1658,9,0,0,1051,4000,1,0,62,21925,215,2,1,0,0,10,0,64,0
1659,9,5,0,1063,2098,1,1,46,16763,90,1,2,0,86,7,0,36,0
1660,9,4,0,823,4674,1,0,40,40680,963,0,1,0,81,3,0,8,0
1661,8,3,0,1401,2417,0,0,71,29376,549,0,2,0,6,8,0,88,0
1662,9,3,0,972,4959,0,1,34,32876,248,0,1,1,0,10,0,71,1
1663,3,5,0,662,2346,0,0,51,33075,49,0,0,0,67,1,0,13,0
1664,0,1,0,311,1320,0,0,79,22026,336,0,1,1,55,10,0,42,1
1665,5,4,0,654,1261,0,1,35,26495,749,0,1,1,50,10,0,94,1
1666,8,2,0,1329,7467,0,0,61,32022,86,1,2,0,5,9,0,7,1
1669,8,4,0,333,2859,1,1,58,17684,286,2,1,1,93,8,0,52,0
1670,11,0,0,116,1557,0,0,67,4452,125,2,0,1,74,2,0,99,1
1671,2,2,0,525,1872,0,1,69,25267,419,0,1,1,22,10,0,33,1
1672,1,3,0,344,514,1,0,44,2899,882,2,0,0,62,10,0,28,0
1673,12,0,0,509,2587,0,0,34,49721,732,2,0,0,23,7,0,67,0
1674,0,0,0,654,3895,1,1,62,33684,230,1,1,0,36,7,0,54,1
1675,1,0,0,1235,1157,0,1,41,17005,440,0,2,1,79,8,0,92,0
1676,1,5,0,114,6351,1,0,65,7585,926,1,1,1,95,10,0,46,1
1677,5,5,0,1098,6242,1,0,66,15546,485,2,1,1,47,7,0,43,1
1678,2,2,0,857,2915,1,1,49,18834,704,2,2,1,90,1,0,43,0
1680,6,1,0,709,5593,0,1,59,16387,786,2,1,0,52,3,0,89,1
1681,3,1,0,990,7703,0,1,54,17169,362,2,0,0,23,9,0,78,1
1682,12,5,0,806,4215,0,0,44,40000,534,1,2,0,8,3,0,77,0
1683,4,1,0,131,4492,0,0,70,13375,528,0,1,1,15,8,0,18,0
1684,1,4,0,1091,5981,1,0,48,8706,592,0,0,1,65,5,0,23,0
1685,8,4,0,252,7773,1,1,38,42628,14,0,1,1,14,7,0,77,1
1686,6,5,0,688,4612,1,0,51,49640,675,0,0,0,83,4,0,11,0
1687,2,5,0,774,2843,0,1,43,21935,423,1,2,1,34,4,0,5,0
1688,6,3,0,1115,6354,0,0,55,41082,465,1,1,0,98,7,0,2,0
1689,8,2,0,518,7577,1,0,72,30666,228,1,2,0,52,6,0,27,1
1691,7,4,0,1293,6893,1,1,55,48558,696,1,2,0,94,10,0,30,1
1692,4,0,0,881,7438,1,1,78,36707,112,0,0,1,38,8,0,46,0
1693,3,3,0,921,7944,0,1,58,30060,653,2,2,1,59,5,0,9,0
1694,0,2,0,698,6236,1,0,47,35220,884,1,0,0,43,3,0,89,0
1695,0,3,0,1454,2319,1,0,70,33384,167,1,2,0,4,8,0,42,1
1696,8,2,0,1355,7895,0,1,74,11277,307,1,1,0,23,7,0,0,0
1697,4,3,0,1121,7410,0,1,40,31627,339,0,1,0,22,7,0,70,0
1698,11,0,0,1231,6227,0,0,52,40846,980,1,2,1,52,3,0,49,0
1699,10,0,0,276,4030,0,0,51,24866,532,1,1,0,19,2,0,89,1
1700,3,5,0,668,2672,1,1,33,47294,475,2,2,0,55,2,0,74,1
1702,1,0,0,532,2780,0,0,36,44436,670,0,2,1,73,8,0,64,1
1703,12,3,0,1278,3722,1,1,36,5109,231,2,1,0,70,9,0,24,1
1704,7,0,0,717,3753,0,1,40,11505,515,1,0,0,23,2,0,87,0
1705,0,4,0,488,7953,0,1,78,29875,387,0,2,1,89,5,0,18,1
1706,8,0,0,1203,2024,1,1,52,5057,763,1,1,1,72,6,0,7,1
1707,2,1,0,242,6462,1,1,44,7300,771,2,0,0,27,3,0,79,1
1708,2,3,0,1240,6128,0,1,68,7373,354,2,0,1,82,8,0,62,0
1709,2,1,0,651,1455,1,1,55,41454,56,2,0,0,9,2,0,96,1
1710,1,2,0,856,2603,0,1,53,17230,620,2,0,0,32,7,0,55,1
1711,7,0,0,1181,665,1,1,64,12766,931,2,0,1,88,10,0,78,0
1713,8,0,0,264,3373,1,1,57,43954,142,1,1,0,0,8,0,66,0
1714,5,0,0,136,6346,0,1,52,18948,128,1,1,1,92,7,0,8,1
1715,9,2,0,1084,2243,1,0,56,42523,743,0,2,0,98,5,0,29,1
1716,10,4,0,1203,4585,1,1,35,46558,396,1,1,1,94,8,0,58,1
1717,5,1,0,806,2087,1,1,79,861,124,1,1,1,30,9,0,10,1
1718,6,0,0,409,3700,0,0,55,36713,163,0,1,0,38,9,0,35,0
1719,8,4,0,1496,7910,0,1,50,46627,727,2,2,1,1,5,0,4,1
1720,3,1,0,462,4817,1,0,33,36997,647,0,0,0,65,10,0,48,0
1721,8,4,0,862,2124,1,0,44,17314,440,0,2,0,96,8,0,89,1
1722,10,0,0,668,7672,1,0,59,40413,448,1,1,1,7,3,0,16,0
1724,2,0,0,1226,7605,1,0,79,16037,573,1,2,0,23,3,0,37,0
1725,5,4,0,580,2879,1,1,55,36979,688,0,1,1,65,9,0,56,0
1726,2,5,0,1044,7759,0,1,73,35217,555,2,2,0,69,4,0,82,0
1727,5,5,0,487,7271,0,0,56,26993,453,1,0,0,46,1,0,74,0
1728,12,0,0,1318,6687,1,1,36,25377,150,0,2,1,98,7,0,66,1
1729,5,1,0,1132,7276,1,1,59,6836,708,1,0,1,69,6,0,71,0
1730,7,4,0,407,3849,0,1,66,41089,634,2,1,0,35,2,0,22,0
1731,8,4,0,686,1978,1,0,62,7022,982,1,2,0,95,2,0,61,0
1732,1,4,0,550,5974,1,1,57,15640,851,0,1,0,16,1,0,73,1
1733,4,5,0,1391,3417,0,0,33,35335,35,1,1,1,68,3,0,9,0
1735,5,1,0,1080,5800,0,1,79,31012,591,0,0,1,44,1,0,2,1
1736,0,2,0,730,6044,0,1,53,42556,710,0,1,0,64,6,0,22,0
1737,9,1,0,905,5235,1,0,57,44725,355,2,0,1,73,6,0,16,0
1738,4,5,0,248,1083,1,0,33,2750,233,1,2,1,65,10,0,73,1
1739,11,4,0,1214,3083,0,1,46,18148,951,2,2,0,46,9,0,12,1
1740,8,1,0,817,6822,0,0,55,45008,80,2,1,0,70,3,0,0,1
1741,2,1,0,731,1626,1,0,65,33692,713,0,1,0,49,8,0,71,0
1742,12,3,0,944,6380,1,1,69,43842,107,0,1,0,83,3,0,73,0
1743,10,2,0,1289,7701,1,1,75,43494,467,0,2,1,46,8,0,18,1
1744,4,0,0,358,7258,0,0,35,47418,591,0,0,0,32,1,0,70,0
1746,12,3,0,954,6462,1,1,56,5202,408,0,0,1,92,6,0,33,0
1747,9,1,0,955,6340,0,0,68,30613,605,2,0,1,54,3,0,35,0
1748,9,1,0,162,3458,1,0,40,3016,814,0,0,0,23,9,0,24,1
1749,5,4,0,539,763,1,0,50,17740,580,0,0,0,82,6,0,39,0
1750,10,5,0,1274,1672,0,1,57,38588,195,1,2,1,25,1,0,44,0
1751,8,3,0,902,6751,1,1,46,34965,461,1,2,1,40,5,0,39,0
1752,2,1,0,324,605,1,1,35,35201,45,2,0,1,37,4,0,64,0
1753,2,1,0,252,7698,0,0,74,34699,997,0,1,1,56,10,0,3,0
1754,8,4,0,106,6195,0,0,48,9695,495,2,1,1,11,10,0,78,1
